dataset,instance,product,period,value
10X,IncT10x_2,EK8RM_4_6,19,3886.0
10X,IncT10x_2,EK8RM_4_6,31,767.0
10X,IncT10x_2,EK8RM_4_6,32,806.0
10X,IncT10x_2,EK8RM_4_6,36,541.0
10X,IncT10x_2,EK8RM_4_6,38,3886.0
10X,IncT10x_2,EK8RM_4_6,50,767.0
10X,IncT10x_2,EK8RM_4_6,51,806.0
10X,IncT10x_2,EK8RM_4_6,55,541.0
10X,IncT10x_2,EK8RM_4_6,57,3886.0
10X,IncT10x_2,EK8RM_4_6,69,767.0
10X,IncT10x_2,EK8RM_4_6,70,806.0
10X,IncT10x_2,EK8RM_4_6,74,541.0
10X,IncT10x_2,EK8RM_4_6,76,3886.0
10X,IncT10x_2,EK8RM_4_6,88,767.0
10X,IncT10x_2,EK8RM_4_6,89,806.0
10X,IncT10x_2,EK8RM_4_6,93,541.0
10X,IncT10x_2,EK8RM_4_6,95,3886.0
10X,IncT10x_2,EK8RM_4_6,107,767.0
10X,IncT10x_2,EK8RM_4_6,108,806.0
10X,IncT10x_2,EK8RM_4_6,112,541.0
10X,IncT10x_2,EK8RM_4_6,114,3886.0
10X,IncT10x_2,EK8RM_4_6,126,767.0
10X,IncT10x_2,EK8RM_4_6,127,806.0
10X,IncT10x_2,EK8RM_4_6,131,541.0
10X,IncT10x_2,EK8RM_4_6,133,3886.0
10X,IncT10x_2,EK8RM_4_6,145,767.0
10X,IncT10x_2,EK8RM_4_6,146,806.0
10X,IncT10x_2,EK8RM_4_6,150,541.0
10X,IncT10x_2,EK8RM_4_6,152,3886.0
10X,IncT10x_2,EK8RM_4_6,164,767.0
10X,IncT10x_2,EK8RM_4_6,165,806.0
10X,IncT10x_2,EK8RM_4_6,169,541.0
10X,IncT10x_2,EK8RM_4_6,171,3886.0
10X,IncT10x_2,EK8RM_4_6,183,767.0
10X,IncT10x_2,EK8RM_4_6,184,806.0
10X,IncT10x_2,EK8RM_4_6,188,541.0
10X,IncT10x_2,EK8RM_4_6,190,3886.0
10X,IncT10x_2,EK8RM_6_8,10,6296.0
10X,IncT10x_2,EK8RM_6_8,12,901.0
10X,IncT10x_2,EK8RM_6_8,18,164.0
10X,IncT10x_2,EK8RM_6_8,19,139.0
10X,IncT10x_2,EK8RM_6_8,29,6296.0
10X,IncT10x_2,EK8RM_6_8,31,901.0
10X,IncT10x_2,EK8RM_6_8,37,164.0
10X,IncT10x_2,EK8RM_6_8,38,139.0
10X,IncT10x_2,EK8RM_6_8,48,6296.0
10X,IncT10x_2,EK8RM_6_8,50,901.0
10X,IncT10x_2,EK8RM_6_8,56,164.0
10X,IncT10x_2,EK8RM_6_8,57,139.0
10X,IncT10x_2,EK8RM_6_8,67,6296.0
10X,IncT10x_2,EK8RM_6_8,69,901.0
10X,IncT10x_2,EK8RM_6_8,75,164.0
10X,IncT10x_2,EK8RM_6_8,76,139.0
10X,IncT10x_2,EK8RM_6_8,86,6296.0
10X,IncT10x_2,EK8RM_6_8,88,901.0
10X,IncT10x_2,EK8RM_6_8,94,164.0
10X,IncT10x_2,EK8RM_6_8,95,139.0
10X,IncT10x_2,EK8RM_6_8,105,6296.0
10X,IncT10x_2,EK8RM_6_8,107,901.0
10X,IncT10x_2,EK8RM_6_8,113,164.0
10X,IncT10x_2,EK8RM_6_8,114,139.0
10X,IncT10x_2,EK8RM_6_8,124,6296.0
10X,IncT10x_2,EK8RM_6_8,126,901.0
10X,IncT10x_2,EK8RM_6_8,132,164.0
10X,IncT10x_2,EK8RM_6_8,133,139.0
10X,IncT10x_2,EK8RM_6_8,143,6296.0
10X,IncT10x_2,EK8RM_6_8,145,901.0
10X,IncT10x_2,EK8RM_6_8,151,164.0
10X,IncT10x_2,EK8RM_6_8,152,139.0
10X,IncT10x_2,EK8RM_6_8,162,6296.0
10X,IncT10x_2,EK8RM_6_8,164,901.0
10X,IncT10x_2,EK8RM_6_8,170,164.0
10X,IncT10x_2,EK8RM_6_8,171,139.0
10X,IncT10x_2,EK8RM_6_8,181,6296.0
10X,IncT10x_2,EK8RM_6_8,183,901.0
10X,IncT10x_2,EK8RM_6_8,189,164.0
10X,IncT10x_2,EK8RM_6_8,190,139.0
10X,IncT10x_2,EK8RM_8_12,5,974.0
10X,IncT10x_2,EK8RM_8_12,15,19347.0
10X,IncT10x_2,EK8RM_8_12,16,3474.0
10X,IncT10x_2,EK8RM_8_12,19,205.0
10X,IncT10x_2,EK8RM_8_12,24,974.0
10X,IncT10x_2,EK8RM_8_12,34,19347.0
10X,IncT10x_2,EK8RM_8_12,35,3474.0
10X,IncT10x_2,EK8RM_8_12,38,205.0
10X,IncT10x_2,EK8RM_8_12,43,974.0
10X,IncT10x_2,EK8RM_8_12,53,19347.0
10X,IncT10x_2,EK8RM_8_12,54,3474.0
10X,IncT10x_2,EK8RM_8_12,57,205.0
10X,IncT10x_2,EK8RM_8_12,62,974.0
10X,IncT10x_2,EK8RM_8_12,72,19347.0
10X,IncT10x_2,EK8RM_8_12,73,3474.0
10X,IncT10x_2,EK8RM_8_12,76,205.0
10X,IncT10x_2,EK8RM_8_12,81,974.0
10X,IncT10x_2,EK8RM_8_12,91,19347.0
10X,IncT10x_2,EK8RM_8_12,92,3474.0
10X,IncT10x_2,EK8RM_8_12,95,205.0
10X,IncT10x_2,EK8RM_8_12,100,974.0
10X,IncT10x_2,EK8RM_8_12,110,19347.0
10X,IncT10x_2,EK8RM_8_12,111,3474.0
10X,IncT10x_2,EK8RM_8_12,114,205.0
10X,IncT10x_2,EK8RM_8_12,119,974.0
10X,IncT10x_2,EK8RM_8_12,129,19347.0
10X,IncT10x_2,EK8RM_8_12,130,3474.0
10X,IncT10x_2,EK8RM_8_12,133,205.0
10X,IncT10x_2,EK8RM_8_12,138,974.0
10X,IncT10x_2,EK8RM_8_12,148,19347.0
10X,IncT10x_2,EK8RM_8_12,149,3474.0
10X,IncT10x_2,EK8RM_8_12,152,205.0
10X,IncT10x_2,EK8RM_8_12,157,974.0
10X,IncT10x_2,EK8RM_8_12,167,19347.0
10X,IncT10x_2,EK8RM_8_12,168,3474.0
10X,IncT10x_2,EK8RM_8_12,171,205.0
10X,IncT10x_2,EK8RM_8_12,176,974.0
10X,IncT10x_2,EK8RM_8_12,186,19347.0
10X,IncT10x_2,EK8RM_8_12,187,3474.0
10X,IncT10x_2,EK8RM_8_12,190,205.0
10X,IncT10x_2,EK8RM_8_20,5,14939.0
10X,IncT10x_2,EK8RM_8_20,19,61.0
10X,IncT10x_2,EK8RM_8_20,24,14939.0
10X,IncT10x_2,EK8RM_8_20,38,61.0
10X,IncT10x_2,EK8RM_8_20,43,14939.0
10X,IncT10x_2,EK8RM_8_20,57,61.0
10X,IncT10x_2,EK8RM_8_20,62,14939.0
10X,IncT10x_2,EK8RM_8_20,76,61.0
10X,IncT10x_2,EK8RM_8_20,81,14939.0
10X,IncT10x_2,EK8RM_8_20,95,61.0
10X,IncT10x_2,EK8RM_8_20,100,14939.0
10X,IncT10x_2,EK8RM_8_20,114,61.0
10X,IncT10x_2,EK8RM_8_20,119,14939.0
10X,IncT10x_2,EK8RM_8_20,133,61.0
10X,IncT10x_2,EK8RM_8_20,138,14939.0
10X,IncT10x_2,EK8RM_8_20,152,61.0
10X,IncT10x_2,EK8RM_8_20,157,14939.0
10X,IncT10x_2,EK8RM_8_20,171,61.0
10X,IncT10x_2,EK8RM_8_20,176,14939.0
10X,IncT10x_2,EK8RM_8_20,190,61.0
10X,IncT10x_2,EK8RM_12_16,11,617.0
10X,IncT10x_2,EK8RM_12_16,13,4096.0
10X,IncT10x_2,EK8RM_12_16,15,215.0
10X,IncT10x_2,EK8RM_12_16,19,72.0
10X,IncT10x_2,EK8RM_12_16,30,617.0
10X,IncT10x_2,EK8RM_12_16,32,4096.0
10X,IncT10x_2,EK8RM_12_16,34,215.0
10X,IncT10x_2,EK8RM_12_16,38,72.0
10X,IncT10x_2,EK8RM_12_16,49,617.0
10X,IncT10x_2,EK8RM_12_16,51,4096.0
10X,IncT10x_2,EK8RM_12_16,53,215.0
10X,IncT10x_2,EK8RM_12_16,57,72.0
10X,IncT10x_2,EK8RM_12_16,68,617.0
10X,IncT10x_2,EK8RM_12_16,70,4096.0
10X,IncT10x_2,EK8RM_12_16,72,215.0
10X,IncT10x_2,EK8RM_12_16,76,72.0
10X,IncT10x_2,EK8RM_12_16,87,617.0
10X,IncT10x_2,EK8RM_12_16,89,4096.0
10X,IncT10x_2,EK8RM_12_16,91,215.0
10X,IncT10x_2,EK8RM_12_16,95,72.0
10X,IncT10x_2,EK8RM_12_16,106,617.0
10X,IncT10x_2,EK8RM_12_16,108,4096.0
10X,IncT10x_2,EK8RM_12_16,110,215.0
10X,IncT10x_2,EK8RM_12_16,114,72.0
10X,IncT10x_2,EK8RM_12_16,125,617.0
10X,IncT10x_2,EK8RM_12_16,127,4096.0
10X,IncT10x_2,EK8RM_12_16,129,215.0
10X,IncT10x_2,EK8RM_12_16,133,72.0
10X,IncT10x_2,EK8RM_12_16,144,617.0
10X,IncT10x_2,EK8RM_12_16,146,4096.0
10X,IncT10x_2,EK8RM_12_16,148,215.0
10X,IncT10x_2,EK8RM_12_16,152,72.0
10X,IncT10x_2,EK8RM_12_16,163,617.0
10X,IncT10x_2,EK8RM_12_16,165,4096.0
10X,IncT10x_2,EK8RM_12_16,167,215.0
10X,IncT10x_2,EK8RM_12_16,171,72.0
10X,IncT10x_2,EK8RM_12_16,182,617.0
10X,IncT10x_2,EK8RM_12_16,184,4096.0
10X,IncT10x_2,EK8RM_12_16,186,215.0
10X,IncT10x_2,EK8RM_12_16,190,72.0
10X,IncT10x_2,EK8RM_12_30,8,3541.0
10X,IncT10x_2,EK8RM_12_30,9,797.0
10X,IncT10x_2,EK8RM_12_30,12,23829.0
10X,IncT10x_2,EK8RM_12_30,17,159.0
10X,IncT10x_2,EK8RM_12_30,19,174.0
10X,IncT10x_2,EK8RM_12_30,27,3541.0
10X,IncT10x_2,EK8RM_12_30,28,797.0
10X,IncT10x_2,EK8RM_12_30,31,23829.0
10X,IncT10x_2,EK8RM_12_30,36,159.0
10X,IncT10x_2,EK8RM_12_30,38,174.0
10X,IncT10x_2,EK8RM_12_30,46,3541.0
10X,IncT10x_2,EK8RM_12_30,47,797.0
10X,IncT10x_2,EK8RM_12_30,50,23829.0
10X,IncT10x_2,EK8RM_12_30,55,159.0
10X,IncT10x_2,EK8RM_12_30,57,174.0
10X,IncT10x_2,EK8RM_12_30,65,3541.0
10X,IncT10x_2,EK8RM_12_30,66,797.0
10X,IncT10x_2,EK8RM_12_30,69,23829.0
10X,IncT10x_2,EK8RM_12_30,74,159.0
10X,IncT10x_2,EK8RM_12_30,76,174.0
10X,IncT10x_2,EK8RM_12_30,84,3541.0
10X,IncT10x_2,EK8RM_12_30,85,797.0
10X,IncT10x_2,EK8RM_12_30,88,23829.0
10X,IncT10x_2,EK8RM_12_30,93,159.0
10X,IncT10x_2,EK8RM_12_30,95,174.0
10X,IncT10x_2,EK8RM_12_30,103,3541.0
10X,IncT10x_2,EK8RM_12_30,104,797.0
10X,IncT10x_2,EK8RM_12_30,107,23829.0
10X,IncT10x_2,EK8RM_12_30,112,159.0
10X,IncT10x_2,EK8RM_12_30,114,174.0
10X,IncT10x_2,EK8RM_12_30,122,3541.0
10X,IncT10x_2,EK8RM_12_30,123,797.0
10X,IncT10x_2,EK8RM_12_30,126,23829.0
10X,IncT10x_2,EK8RM_12_30,131,159.0
10X,IncT10x_2,EK8RM_12_30,133,174.0
10X,IncT10x_2,EK8RM_12_30,141,3541.0
10X,IncT10x_2,EK8RM_12_30,142,797.0
10X,IncT10x_2,EK8RM_12_30,145,23829.0
10X,IncT10x_2,EK8RM_12_30,150,159.0
10X,IncT10x_2,EK8RM_12_30,152,174.0
10X,IncT10x_2,EK8RM_12_30,160,3541.0
10X,IncT10x_2,EK8RM_12_30,161,797.0
10X,IncT10x_2,EK8RM_12_30,164,23829.0
10X,IncT10x_2,EK8RM_12_30,169,159.0
10X,IncT10x_2,EK8RM_12_30,171,174.0
10X,IncT10x_2,EK8RM_12_30,179,3541.0
10X,IncT10x_2,EK8RM_12_30,180,797.0
10X,IncT10x_2,EK8RM_12_30,183,23829.0
10X,IncT10x_2,EK8RM_12_30,188,159.0
10X,IncT10x_2,EK8RM_12_30,190,174.0
10X,IncT10x_2,EK8RM_18_30,9,1057.0
10X,IncT10x_2,EK8RM_18_30,13,333.0
10X,IncT10x_2,EK8RM_18_30,17,3360.0
10X,IncT10x_2,EK8RM_18_30,19,1250.0
10X,IncT10x_2,EK8RM_18_30,28,1057.0
10X,IncT10x_2,EK8RM_18_30,32,333.0
10X,IncT10x_2,EK8RM_18_30,36,3360.0
10X,IncT10x_2,EK8RM_18_30,38,1250.0
10X,IncT10x_2,EK8RM_18_30,47,1057.0
10X,IncT10x_2,EK8RM_18_30,51,333.0
10X,IncT10x_2,EK8RM_18_30,55,3360.0
10X,IncT10x_2,EK8RM_18_30,57,1250.0
10X,IncT10x_2,EK8RM_18_30,66,1057.0
10X,IncT10x_2,EK8RM_18_30,70,333.0
10X,IncT10x_2,EK8RM_18_30,74,3360.0
10X,IncT10x_2,EK8RM_18_30,76,1250.0
10X,IncT10x_2,EK8RM_18_30,85,1057.0
10X,IncT10x_2,EK8RM_18_30,89,333.0
10X,IncT10x_2,EK8RM_18_30,93,3360.0
10X,IncT10x_2,EK8RM_18_30,95,1250.0
10X,IncT10x_2,EK8RM_18_30,104,1057.0
10X,IncT10x_2,EK8RM_18_30,108,333.0
10X,IncT10x_2,EK8RM_18_30,112,3360.0
10X,IncT10x_2,EK8RM_18_30,114,1250.0
10X,IncT10x_2,EK8RM_18_30,123,1057.0
10X,IncT10x_2,EK8RM_18_30,127,333.0
10X,IncT10x_2,EK8RM_18_30,131,3360.0
10X,IncT10x_2,EK8RM_18_30,133,1250.0
10X,IncT10x_2,EK8RM_18_30,142,1057.0
10X,IncT10x_2,EK8RM_18_30,146,333.0
10X,IncT10x_2,EK8RM_18_30,150,3360.0
10X,IncT10x_2,EK8RM_18_30,152,1250.0
10X,IncT10x_2,EK8RM_18_30,161,1057.0
10X,IncT10x_2,EK8RM_18_30,165,333.0
10X,IncT10x_2,EK8RM_18_30,169,3360.0
10X,IncT10x_2,EK8RM_18_30,171,1250.0
10X,IncT10x_2,EK8RM_18_30,180,1057.0
10X,IncT10x_2,EK8RM_18_30,184,333.0
10X,IncT10x_2,EK8RM_18_30,188,3360.0
10X,IncT10x_2,EK8RM_18_30,190,1250.0
10X,IncT10x_2,EK8RM_30_50,2,1135.0
10X,IncT10x_2,EK8RM_30_50,5,24171.0
10X,IncT10x_2,EK8RM_30_50,9,9589.0
10X,IncT10x_2,EK8RM_30_50,19,105.0
10X,IncT10x_2,EK8RM_30_50,21,1135.0
10X,IncT10x_2,EK8RM_30_50,24,24171.0
10X,IncT10x_2,EK8RM_30_50,28,9589.0
10X,IncT10x_2,EK8RM_30_50,38,105.0
10X,IncT10x_2,EK8RM_30_50,40,1135.0
10X,IncT10x_2,EK8RM_30_50,43,24171.0
10X,IncT10x_2,EK8RM_30_50,47,9589.0
10X,IncT10x_2,EK8RM_30_50,57,105.0
10X,IncT10x_2,EK8RM_30_50,59,1135.0
10X,IncT10x_2,EK8RM_30_50,62,24171.0
10X,IncT10x_2,EK8RM_30_50,66,9589.0
10X,IncT10x_2,EK8RM_30_50,76,105.0
10X,IncT10x_2,EK8RM_30_50,78,1135.0
10X,IncT10x_2,EK8RM_30_50,81,24171.0
10X,IncT10x_2,EK8RM_30_50,85,9589.0
10X,IncT10x_2,EK8RM_30_50,95,105.0
10X,IncT10x_2,EK8RM_30_50,97,1135.0
10X,IncT10x_2,EK8RM_30_50,100,24171.0
10X,IncT10x_2,EK8RM_30_50,104,9589.0
10X,IncT10x_2,EK8RM_30_50,114,105.0
10X,IncT10x_2,EK8RM_30_50,116,1135.0
10X,IncT10x_2,EK8RM_30_50,119,24171.0
10X,IncT10x_2,EK8RM_30_50,123,9589.0
10X,IncT10x_2,EK8RM_30_50,133,105.0
10X,IncT10x_2,EK8RM_30_50,135,1135.0
10X,IncT10x_2,EK8RM_30_50,138,24171.0
10X,IncT10x_2,EK8RM_30_50,142,9589.0
10X,IncT10x_2,EK8RM_30_50,152,105.0
10X,IncT10x_2,EK8RM_30_50,154,1135.0
10X,IncT10x_2,EK8RM_30_50,157,24171.0
10X,IncT10x_2,EK8RM_30_50,161,9589.0
10X,IncT10x_2,EK8RM_30_50,171,105.0
10X,IncT10x_2,EK8RM_30_50,173,1135.0
10X,IncT10x_2,EK8RM_30_50,176,24171.0
10X,IncT10x_2,EK8RM_30_50,180,9589.0
10X,IncT10x_2,EK8RM_30_50,190,105.0
10X,IncT10x_2,EK8RM_28_F,9,6291.0
10X,IncT10x_2,EK8RM_28_F,14,753.0
10X,IncT10x_2,EK8RM_28_F,17,308.0
10X,IncT10x_2,EK8RM_28_F,19,148.0
10X,IncT10x_2,EK8RM_28_F,28,6291.0
10X,IncT10x_2,EK8RM_28_F,33,753.0
10X,IncT10x_2,EK8RM_28_F,36,308.0
10X,IncT10x_2,EK8RM_28_F,38,148.0
10X,IncT10x_2,EK8RM_28_F,47,6291.0
10X,IncT10x_2,EK8RM_28_F,52,753.0
10X,IncT10x_2,EK8RM_28_F,55,308.0
10X,IncT10x_2,EK8RM_28_F,57,148.0
10X,IncT10x_2,EK8RM_28_F,66,6291.0
10X,IncT10x_2,EK8RM_28_F,71,753.0
10X,IncT10x_2,EK8RM_28_F,74,308.0
10X,IncT10x_2,EK8RM_28_F,76,148.0
10X,IncT10x_2,EK8RM_28_F,85,6291.0
10X,IncT10x_2,EK8RM_28_F,90,753.0
10X,IncT10x_2,EK8RM_28_F,93,308.0
10X,IncT10x_2,EK8RM_28_F,95,148.0
10X,IncT10x_2,EK8RM_28_F,104,6291.0
10X,IncT10x_2,EK8RM_28_F,109,753.0
10X,IncT10x_2,EK8RM_28_F,112,308.0
10X,IncT10x_2,EK8RM_28_F,114,148.0
10X,IncT10x_2,EK8RM_28_F,123,6291.0
10X,IncT10x_2,EK8RM_28_F,128,753.0
10X,IncT10x_2,EK8RM_28_F,131,308.0
10X,IncT10x_2,EK8RM_28_F,133,148.0
10X,IncT10x_2,EK8RM_28_F,142,6291.0
10X,IncT10x_2,EK8RM_28_F,147,753.0
10X,IncT10x_2,EK8RM_28_F,150,308.0
10X,IncT10x_2,EK8RM_28_F,152,148.0
10X,IncT10x_2,EK8RM_28_F,161,6291.0
10X,IncT10x_2,EK8RM_28_F,166,753.0
10X,IncT10x_2,EK8RM_28_F,169,308.0
10X,IncT10x_2,EK8RM_28_F,171,148.0
10X,IncT10x_2,EK8RM_28_F,180,6291.0
10X,IncT10x_2,EK8RM_28_F,185,753.0
10X,IncT10x_2,EK8RM_28_F,188,308.0
10X,IncT10x_2,EK8RM_28_F,190,148.0
10X,IncT10x_2,EK8RM_50_F,4,2834.0
10X,IncT10x_2,EK8RM_50_F,11,171.0
10X,IncT10x_2,EK8RM_50_F,18,330.0
10X,IncT10x_2,EK8RM_50_F,19,2665.0
10X,IncT10x_2,EK8RM_50_F,23,2834.0
10X,IncT10x_2,EK8RM_50_F,30,171.0
10X,IncT10x_2,EK8RM_50_F,37,330.0
10X,IncT10x_2,EK8RM_50_F,38,2665.0
10X,IncT10x_2,EK8RM_50_F,42,2834.0
10X,IncT10x_2,EK8RM_50_F,49,171.0
10X,IncT10x_2,EK8RM_50_F,56,330.0
10X,IncT10x_2,EK8RM_50_F,57,2665.0
10X,IncT10x_2,EK8RM_50_F,61,2834.0
10X,IncT10x_2,EK8RM_50_F,68,171.0
10X,IncT10x_2,EK8RM_50_F,75,330.0
10X,IncT10x_2,EK8RM_50_F,76,2665.0
10X,IncT10x_2,EK8RM_50_F,80,2834.0
10X,IncT10x_2,EK8RM_50_F,87,171.0
10X,IncT10x_2,EK8RM_50_F,94,330.0
10X,IncT10x_2,EK8RM_50_F,95,2665.0
10X,IncT10x_2,EK8RM_50_F,99,2834.0
10X,IncT10x_2,EK8RM_50_F,106,171.0
10X,IncT10x_2,EK8RM_50_F,113,330.0
10X,IncT10x_2,EK8RM_50_F,114,2665.0
10X,IncT10x_2,EK8RM_50_F,118,2834.0
10X,IncT10x_2,EK8RM_50_F,125,171.0
10X,IncT10x_2,EK8RM_50_F,132,330.0
10X,IncT10x_2,EK8RM_50_F,133,2665.0
10X,IncT10x_2,EK8RM_50_F,137,2834.0
10X,IncT10x_2,EK8RM_50_F,144,171.0
10X,IncT10x_2,EK8RM_50_F,151,330.0
10X,IncT10x_2,EK8RM_50_F,152,2665.0
10X,IncT10x_2,EK8RM_50_F,156,2834.0
10X,IncT10x_2,EK8RM_50_F,163,171.0
10X,IncT10x_2,EK8RM_50_F,170,330.0
10X,IncT10x_2,EK8RM_50_F,171,2665.0
10X,IncT10x_2,EK8RM_50_F,175,2834.0
10X,IncT10x_2,EK8RM_50_F,182,171.0
10X,IncT10x_2,EK8RM_50_F,189,330.0
10X,IncT10x_2,EK8RM_50_F,190,2665.0
10X,IncT10x_3,EK8A_16,5,176.0
10X,IncT10x_3,EK8A_16,19,74.0
10X,IncT10x_3,EK8A_16,24,176.0
10X,IncT10x_3,EK8A_16,38,74.0
10X,IncT10x_3,EK8A_16,43,176.0
10X,IncT10x_3,EK8A_16,57,74.0
10X,IncT10x_3,EK8A_16,62,176.0
10X,IncT10x_3,EK8A_16,76,74.0
10X,IncT10x_3,EK8A_16,81,176.0
10X,IncT10x_3,EK8A_16,95,74.0
10X,IncT10x_3,EK8A_16,100,176.0
10X,IncT10x_3,EK8A_16,114,74.0
10X,IncT10x_3,EK8A_16,119,176.0
10X,IncT10x_3,EK8A_16,133,74.0
10X,IncT10x_3,EK8A_16,138,176.0
10X,IncT10x_3,EK8A_16,152,74.0
10X,IncT10x_3,EK8A_16,157,176.0
10X,IncT10x_3,EK8A_16,171,74.0
10X,IncT10x_3,EK8A_16,176,176.0
10X,IncT10x_3,EK8A_16,190,74.0
10X,IncT10x_3,EK8A_24,15,1738.0
10X,IncT10x_3,EK8A_24,19,262.0
10X,IncT10x_3,EK8A_24,34,1738.0
10X,IncT10x_3,EK8A_24,38,262.0
10X,IncT10x_3,EK8A_24,53,1738.0
10X,IncT10x_3,EK8A_24,57,262.0
10X,IncT10x_3,EK8A_24,72,1738.0
10X,IncT10x_3,EK8A_24,76,262.0
10X,IncT10x_3,EK8A_24,91,1738.0
10X,IncT10x_3,EK8A_24,95,262.0
10X,IncT10x_3,EK8A_24,110,1738.0
10X,IncT10x_3,EK8A_24,114,262.0
10X,IncT10x_3,EK8A_24,129,1738.0
10X,IncT10x_3,EK8A_24,133,262.0
10X,IncT10x_3,EK8A_24,148,1738.0
10X,IncT10x_3,EK8A_24,152,262.0
10X,IncT10x_3,EK8A_24,167,1738.0
10X,IncT10x_3,EK8A_24,171,262.0
10X,IncT10x_3,EK8A_24,186,1738.0
10X,IncT10x_3,EK8A_24,190,262.0
10X,IncT10x_3,EK8A_30,8,501.0
10X,IncT10x_3,EK8A_30,15,665.0
10X,IncT10x_3,EK8A_30,19,84.0
10X,IncT10x_3,EK8A_30,27,501.0
10X,IncT10x_3,EK8A_30,34,665.0
10X,IncT10x_3,EK8A_30,38,84.0
10X,IncT10x_3,EK8A_30,46,501.0
10X,IncT10x_3,EK8A_30,53,665.0
10X,IncT10x_3,EK8A_30,57,84.0
10X,IncT10x_3,EK8A_30,65,501.0
10X,IncT10x_3,EK8A_30,72,665.0
10X,IncT10x_3,EK8A_30,76,84.0
10X,IncT10x_3,EK8A_30,84,501.0
10X,IncT10x_3,EK8A_30,91,665.0
10X,IncT10x_3,EK8A_30,95,84.0
10X,IncT10x_3,EK8A_30,103,501.0
10X,IncT10x_3,EK8A_30,110,665.0
10X,IncT10x_3,EK8A_30,114,84.0
10X,IncT10x_3,EK8A_30,122,501.0
10X,IncT10x_3,EK8A_30,129,665.0
10X,IncT10x_3,EK8A_30,133,84.0
10X,IncT10x_3,EK8A_30,141,501.0
10X,IncT10x_3,EK8A_30,148,665.0
10X,IncT10x_3,EK8A_30,152,84.0
10X,IncT10x_3,EK8A_30,160,501.0
10X,IncT10x_3,EK8A_30,167,665.0
10X,IncT10x_3,EK8A_30,171,84.0
10X,IncT10x_3,EK8A_30,179,501.0
10X,IncT10x_3,EK8A_30,186,665.0
10X,IncT10x_3,EK8A_30,190,84.0
10X,IncT10x_3,EK8A_36,7,208.0
10X,IncT10x_3,EK8A_36,9,898.0
10X,IncT10x_3,EK8A_36,19,3144.0
10X,IncT10x_3,EK8A_36,26,208.0
10X,IncT10x_3,EK8A_36,28,898.0
10X,IncT10x_3,EK8A_36,38,3144.0
10X,IncT10x_3,EK8A_36,45,208.0
10X,IncT10x_3,EK8A_36,47,898.0
10X,IncT10x_3,EK8A_36,57,3144.0
10X,IncT10x_3,EK8A_36,64,208.0
10X,IncT10x_3,EK8A_36,66,898.0
10X,IncT10x_3,EK8A_36,76,3144.0
10X,IncT10x_3,EK8A_36,83,208.0
10X,IncT10x_3,EK8A_36,85,898.0
10X,IncT10x_3,EK8A_36,95,3144.0
10X,IncT10x_3,EK8A_36,102,208.0
10X,IncT10x_3,EK8A_36,104,898.0
10X,IncT10x_3,EK8A_36,114,3144.0
10X,IncT10x_3,EK8A_36,121,208.0
10X,IncT10x_3,EK8A_36,123,898.0
10X,IncT10x_3,EK8A_36,133,3144.0
10X,IncT10x_3,EK8A_36,140,208.0
10X,IncT10x_3,EK8A_36,142,898.0
10X,IncT10x_3,EK8A_36,152,3144.0
10X,IncT10x_3,EK8A_36,159,208.0
10X,IncT10x_3,EK8A_36,161,898.0
10X,IncT10x_3,EK8A_36,171,3144.0
10X,IncT10x_3,EK8A_36,178,208.0
10X,IncT10x_3,EK8A_36,180,898.0
10X,IncT10x_3,EK8A_36,190,3144.0
10X,IncT10x_3,EK8A_46,1,152.0
10X,IncT10x_3,EK8A_46,7,1484.0
10X,IncT10x_3,EK8A_46,8,572.0
10X,IncT10x_3,EK8A_46,11,350.0
10X,IncT10x_3,EK8A_46,14,6220.0
10X,IncT10x_3,EK8A_46,16,429.0
10X,IncT10x_3,EK8A_46,19,293.0
10X,IncT10x_3,EK8A_46,20,152.0
10X,IncT10x_3,EK8A_46,26,1484.0
10X,IncT10x_3,EK8A_46,27,572.0
10X,IncT10x_3,EK8A_46,30,350.0
10X,IncT10x_3,EK8A_46,33,6220.0
10X,IncT10x_3,EK8A_46,35,429.0
10X,IncT10x_3,EK8A_46,38,293.0
10X,IncT10x_3,EK8A_46,39,152.0
10X,IncT10x_3,EK8A_46,45,1484.0
10X,IncT10x_3,EK8A_46,46,572.0
10X,IncT10x_3,EK8A_46,49,350.0
10X,IncT10x_3,EK8A_46,52,6220.0
10X,IncT10x_3,EK8A_46,54,429.0
10X,IncT10x_3,EK8A_46,57,293.0
10X,IncT10x_3,EK8A_46,58,152.0
10X,IncT10x_3,EK8A_46,64,1484.0
10X,IncT10x_3,EK8A_46,65,572.0
10X,IncT10x_3,EK8A_46,68,350.0
10X,IncT10x_3,EK8A_46,71,6220.0
10X,IncT10x_3,EK8A_46,73,429.0
10X,IncT10x_3,EK8A_46,76,293.0
10X,IncT10x_3,EK8A_46,77,152.0
10X,IncT10x_3,EK8A_46,83,1484.0
10X,IncT10x_3,EK8A_46,84,572.0
10X,IncT10x_3,EK8A_46,87,350.0
10X,IncT10x_3,EK8A_46,90,6220.0
10X,IncT10x_3,EK8A_46,92,429.0
10X,IncT10x_3,EK8A_46,95,293.0
10X,IncT10x_3,EK8A_46,96,152.0
10X,IncT10x_3,EK8A_46,102,1484.0
10X,IncT10x_3,EK8A_46,103,572.0
10X,IncT10x_3,EK8A_46,106,350.0
